ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:01:15,server_17,55.14,31.45,7254.21,8497.0,46.66
22:01:15,server_16,44.34,35.19,550.59,384.77,0.0
22:01:15,server_15,60.9,70.01,581.95,709.31,24.44
22:01:15,server_14,91.55,87.61,995.57,1450.76,40.71
22:01:15,server_13,65.11,64.63,656.24,465.78,51.35
22:01:15,server_20,99.26,25.63,1015.58,907.79,58.47
22:01:15,server_11,60.41,62.52,1622.7,1539.86,1454.15
22:01:15,server_9,90.39,21.51,898.24,648.7,114.61
22:01:15,server_8,0.65,91.23,42.69,33.34,9.33
22:01:15,server_7,25.07,95.7,215.43,196.63,102.54
22:01:15,server_6,56.88,50.15,555.31,688.36,25.77
22:01:15,server_5,27.64,97.65,223.75,200.78,166.04
22:01:15,server_4,49.88,51.77,456.64,416.17,17.42
22:01:15,server_3,99.35,88.1,1010.05,1121.55,127.17
22:01:15,server_2,48.97,42.32,492.58,508.87,8.5
22:01:15,server_1,89.46,97.75,932.31,494.01,20.96
22:01:15,server_10,78.99,58.24,9995.32,11962.13,89.87
22:01:20,server_13,20.85,26.1,191.7,136.52,0.0
22:01:20,server_14,33.5,37.65,322.66,174.26,22.71
22:01:20,server_15,19.68,81.83,201.36,201.77,41.44
22:01:20,server_16,41.83,44.55,394.9,314.6,79.84
22:01:20,server_12,40.84,47.17,2159.98,2363.91,795.78
22:01:20,server_18,55.69,63.28,456.05,437.46,76.24
22:01:20,server_19,57.19,54.44,3263.07,3713.16,620.99
22:01:20,server_20,6.89,82.23,10.45,9.11,93.29
22:01:20,server_17,42.78,40.89,494.42,610.46,118.75
22:01:20,server_11,22.4,16.71,181.2,143.94,64.32
22:01:20,server_10,29.68,40.07,55.98,48.22,8475.98
22:01:20,server_9,22.55,22.18,224.7,209.6,0.0
22:01:20,server_8,11.78,85.91,101.53,130.12,154.52
22:01:20,server_7,19.75,83.07,247.13,194.71,4.96
22:01:20,server_6,87.67,19.63,820.42,856.93,72.38
22:01:20,server_5,66.07,69.49,632.71,881.56,67.33
22:01:20,server_4,37.89,41.39,149.47,192.41,7069.68
22:01:20,server_3,28.54,30.39,109.6,82.25,9545.71
22:01:20,server_2,40.46,69.43,3896.26,3693.35,1333.0
22:01:20,server_1,20.25,7.87,205.7,248.63,84.08
22:01:25,server_13,68.82,87.16,615.49,477.78,114.78
22:01:25,server_14,65.62,75.23,689.39,985.96,61.68
22:01:25,server_15,44.29,54.13,445.69,561.27,0.0
22:01:25,server_16,59.66,58.94,1246.11,1382.26,1858.68
22:01:25,server_20,52.88,46.73,14620.31,15294.7,75.95
22:01:25,server_18,43.82,56.51,454.95,510.26,56.27
22:01:25,server_19,28.97,53.13,289.17,402.78,1.59
22:01:25,server_12,32.31,39.67,324.24,377.12,116.47
22:01:25,server_17,72.86,50.95,13610.61,13885.05,30.04
22:01:25,server_11,57.88,67.75,551.66,428.15,71.47
22:01:25,server_10,28.75,43.48,26.03,25.44,6131.57
22:01:25,server_9,89.1,6.98,913.18,924.15,93.2
22:01:25,server_2,25.09,33.67,213.61,275.09,20.78
22:01:25,server_3,57.06,40.62,13272.9,11266.06,89.92
22:01:25,server_4,85.41,0.87,778.6,953.71,54.81
22:01:25,server_1,40.23,39.71,54.96,64.13,9175.22
22:01:25,server_6,41.96,44.51,295.28,318.08,3.9
22:01:25,server_7,30.26,28.27,183.18,187.33,3234.34
22:01:25,server_8,90.94,80.27,941.62,1246.56,121.08
22:01:25,server_5,5.75,95.05,0.0,0.0,36.49
22:01:30,server_12,29.11,39.47,284.39,355.95,112.48
22:01:30,server_19,30.25,34.13,302.02,332.59,5.81
22:01:30,server_18,48.31,38.29,103.16,94.67,5242.16
22:01:30,server_17,47.5,41.64,452.31,310.86,41.49
22:01:30,server_16,93.14,80.63,883.9,1082.25,30.37
22:01:30,server_15,50.23,47.37,6845.7,7738.18,16.6
22:01:30,server_14,32.83,40.67,392.17,564.44,108.93
22:01:30,server_13,69.54,68.52,764.51,520.44,186.42
22:01:30,server_11,29.61,22.12,351.96,435.33,36.78
22:01:30,server_20,47.04,48.0,3409.22,3564.76,1183.52
22:01:30,server_9,40.82,34.47,165.04,99.89,6671.78
22:01:30,server_1,90.36,98.05,825.81,951.08,42.38
22:01:30,server_2,35.11,33.42,348.39,433.89,68.72
22:01:30,server_3,35.58,23.0,110.86,165.36,7412.96
22:01:30,server_4,85.82,81.2,884.72,834.68,107.75
22:01:30,server_10,69.09,57.13,8235.96,8015.91,100.92
22:01:30,server_6,49.36,30.25,81.55,72.17,3090.83
22:01:30,server_7,88.41,5.07,833.82,822.63,126.46
22:01:30,server_8,28.23,36.26,353.89,354.04,75.26
22:01:30,server_5,25.42,81.32,322.1,388.2,0.0
22:01:35,server_12,59.39,79.78,582.48,482.47,101.08
22:01:35,server_19,57.57,60.26,598.73,383.68,29.48
22:01:35,server_18,65.04,67.19,4040.54,4016.67,1418.46
22:01:35,server_17,55.7,73.71,497.33,358.14,33.06
22:01:35,server_16,63.84,40.02,1175.73,1173.21,1160.34
22:01:35,server_15,27.19,41.29,277.61,181.91,0.0
22:01:35,server_14,70.16,31.46,16059.25,17972.81,36.41
22:01:35,server_13,70.14,51.36,5364.96,4912.51,171.63
22:01:35,server_11,47.86,47.13,452.44,308.52,0.0
22:01:35,server_20,57.05,50.29,13779.79,15258.66,36.46
22:01:35,server_9,65.98,70.07,643.87,560.58,18.08
22:01:35,server_1,12.98,93.1,115.84,85.19,84.42
22:01:35,server_2,62.7,80.18,585.38,679.9,129.66
22:01:35,server_3,90.06,83.16,860.83,1034.36,89.6
22:01:35,server_4,9.59,95.22,52.47,28.12,27.14
22:01:35,server_10,57.78,48.09,18921.16,17461.37,14.28
22:01:35,server_6,32.52,43.61,358.56,266.64,19.99
22:01:35,server_7,46.05,25.81,7.11,6.0,6900.92
22:01:35,server_8,89.18,26.17,777.97,801.09,61.68
22:01:35,server_5,69.68,62.06,711.43,909.41,107.02
22:01:40,server_11,86.61,16.8,875.08,539.58,131.73
22:01:40,server_19,36.41,52.37,368.94,424.1,0.0
22:01:40,server_18,50.68,54.86,486.41,520.09,96.88
22:01:40,server_17,37.47,46.67,367.58,420.89,77.06
22:01:40,server_16,61.99,50.79,723.32,696.23,98.89
22:01:40,server_15,47.24,53.86,501.93,264.68,112.3
22:01:40,server_14,47.79,74.11,515.66,688.24,131.05
22:01:40,server_13,46.63,41.7,1700.21,1958.25,1257.28
22:01:40,server_12,22.83,92.09,205.92,158.05,173.55
22:01:40,server_20,41.14,68.8,3072.97,2604.63,1900.93
22:01:40,server_10,18.15,96.92,259.21,167.0,92.28
22:01:40,server_8,68.8,46.46,4306.58,4557.79,1882.22
22:01:40,server_7,4.11,90.22,62.58,62.14,159.33
22:01:40,server_6,42.48,45.23,166.37,147.24,7347.42
22:01:40,server_5,41.96,27.6,376.98,485.44,102.01
22:01:40,server_4,28.39,12.21,277.96,236.88,68.26
22:01:40,server_3,86.4,86.76,890.09,731.79,52.21
22:01:40,server_2,87.5,23.81,950.39,1308.87,117.39
22:01:40,server_1,36.17,50.46,355.54,341.45,46.88
22:01:40,server_9,52.84,50.9,472.76,642.64,28.79
22:01:45,server_13,67.89,54.28,4424.04,3988.53,653.5
22:01:45,server_14,89.22,19.78,929.38,932.26,3.91
22:01:45,server_15,60.83,70.65,689.21,593.65,46.81
22:01:45,server_12,92.99,4.81,900.92,845.04,122.08
22:01:45,server_17,58.89,56.52,557.35,577.48,77.67
22:01:45,server_18,58.88,52.02,12535.27,10423.27,102.7
22:01:45,server_19,39.69,51.43,446.63,660.28,113.13
22:01:45,server_16,88.5,98.25,908.51,742.81,30.36
22:01:45,server_11,62.37,59.15,503.03,652.82,44.16
22:01:45,server_20,48.78,52.08,3395.11,4027.76,814.86
22:01:45,server_9,91.83,6.35,865.24,556.11,118.21
22:01:45,server_1,12.67,80.56,65.43,74.78,0.0
22:01:45,server_2,6.3,93.95,141.77,92.44,36.58
22:01:45,server_3,91.06,97.02,824.01,1146.11,132.67
22:01:45,server_4,23.0,82.01,134.0,189.01,0.0
22:01:45,server_10,96.87,11.08,899.51,1220.74,17.68
22:01:45,server_6,90.12,81.07,947.33,541.19,118.68
22:01:45,server_7,42.42,60.99,406.45,541.75,46.75
22:01:45,server_8,50.73,67.48,536.81,294.92,83.58
22:01:45,server_5,47.77,69.81,3533.74,3583.58,576.91
22:01:50,server_19,66.16,90.88,656.99,483.78,46.46
22:01:50,server_18,63.73,68.69,546.47,793.08,59.25
22:01:50,server_17,85.26,87.55,932.93,1356.85,5.51
22:01:50,server_16,85.96,84.78,813.57,417.18,68.65
22:01:50,server_15,69.57,84.05,774.08,448.36,112.01
22:01:50,server_14,72.85,48.5,9711.61,8713.18,158.7
22:01:50,server_13,39.03,41.5,375.58,388.07,57.56
22:01:50,server_12,55.06,31.01,11501.34,9575.2,117.37
22:01:50,server_11,49.99,47.22,521.46,356.62,100.63
22:01:50,server_20,61.24,67.65,614.87,501.5,84.52
22:01:50,server_9,40.18,41.95,1971.63,1627.46,1702.57
22:01:50,server_1,34.94,34.24,343.77,350.68,46.86
22:01:50,server_2,76.94,39.86,6954.01,7244.95,49.47
22:01:50,server_3,59.4,50.34,563.64,819.41,112.52
22:01:50,server_4,50.43,34.13,6227.63,6870.37,67.46
22:01:50,server_10,89.42,84.57,883.97,1000.61,121.76
22:01:50,server_6,96.14,84.61,933.87,1224.84,132.34
22:01:50,server_7,44.47,50.18,2028.21,1689.01,1487.73
22:01:50,server_8,30.16,14.26,348.46,209.06,26.83
22:01:50,server_5,20.82,31.66,224.67,169.73,11.72
22:01:55,server_11,54.97,67.77,524.93,785.87,88.94
22:01:55,server_19,42.8,50.8,480.12,391.4,90.97
22:01:55,server_18,68.91,44.01,4907.59,5360.26,1822.36
22:01:55,server_17,49.97,21.4,162.16,162.47,9249.45
22:01:55,server_16,98.54,13.23,945.77,1107.68,92.25
22:01:55,server_15,68.46,68.19,711.5,773.38,0.0
22:01:55,server_14,97.75,93.51,1011.23,1161.51,36.42
22:01:55,server_13,37.06,29.71,114.67,163.28,4453.3
22:01:55,server_12,51.17,30.44,5280.63,4899.11,29.88
22:01:55,server_20,93.18,94.97,991.05,1071.0,180.82
22:01:55,server_10,7.49,93.84,71.5,81.5,0.0
22:01:55,server_8,21.47,97.32,188.38,198.74,78.3
22:01:55,server_9,27.5,28.74,286.04,214.74,60.87
22:01:55,server_1,27.56,89.65,356.38,373.32,61.72
22:01:55,server_2,66.09,54.45,2853.67,2806.79,1746.76
22:01:55,server_3,51.68,42.88,10273.67,12249.79,48.62
22:01:55,server_5,30.51,55.17,277.13,172.75,55.91
22:01:55,server_6,72.75,30.44,19686.56,20984.6,130.37
22:01:55,server_7,60.6,62.66,638.61,883.95,26.58
22:01:55,server_4,24.27,38.52,248.93,352.56,48.37
22:02:00,server_20,59.6,52.75,658.47,952.96,57.74
22:02:00,server_11,47.0,42.95,451.69,520.7,7.1
22:02:00,server_18,88.8,28.83,918.65,1352.0,10.64
22:02:00,server_17,56.7,60.45,563.92,307.43,28.2
22:02:00,server_16,44.9,48.91,420.28,216.1,0.0
22:02:00,server_15,22.57,87.3,200.78,283.09,2.2
22:02:00,server_14,55.47,67.46,507.62,280.17,16.0
22:02:00,server_13,48.61,75.39,330.07,222.16,0.0
22:02:00,server_12,75.13,49.23,6314.72,6684.95,50.05
22:02:00,server_19,14.3,81.43,205.3,269.79,112.68
22:02:00,server_10,55.49,74.52,526.37,738.43,29.88
22:02:00,server_8,33.73,48.65,123.77,63.45,6522.24
22:02:00,server_1,58.09,72.82,547.37,580.13,53.55
22:02:00,server_2,54.57,57.3,507.65,316.01,53.44
22:02:00,server_3,62.74,72.68,660.16,842.37,74.37
22:02:00,server_9,66.76,57.15,16040.33,16421.98,51.64
22:02:00,server_5,32.4,45.35,39.59,48.86,6947.23
22:02:00,server_6,51.76,52.58,451.16,405.06,87.44
22:02:00,server_7,87.75,94.21,904.04,953.09,135.7
22:02:00,server_4,34.37,34.44,144.64,192.1,6738.67
22:02:05,server_12,20.04,37.96,96.98,85.31,6190.66
22:02:05,server_19,91.56,89.77,890.66,1014.52,123.03
22:02:05,server_18,65.3,35.33,14157.41,15056.48,150.61
22:02:05,server_17,48.23,39.02,127.25,176.27,6203.07
22:02:05,server_16,21.91,90.15,179.95,111.53,32.84
22:02:05,server_15,93.39,95.55,920.95,493.36,51.12
22:02:05,server_14,92.74,4.64,956.23,809.61,181.1
22:02:05,server_13,32.57,45.07,276.54,354.51,56.77
22:02:05,server_11,43.73,22.29,14.79,12.46,5611.12
22:02:05,server_20,24.74,17.25,257.59,311.23,101.92
22:02:05,server_9,33.34,27.65,160.4,234.75,5407.97
22:02:05,server_1,47.25,50.14,579.68,557.75,55.45
22:02:05,server_2,82.86,10.23,724.02,421.98,95.79
22:02:05,server_3,41.45,48.4,3693.63,3395.28,629.73
22:02:05,server_4,91.17,14.96,928.23,825.98,67.97
22:02:05,server_10,48.58,41.75,4526.43,4204.52,1827.14
22:02:05,server_6,50.11,58.69,9503.95,10761.61,25.84
22:02:05,server_7,76.16,47.0,14380.1,17196.52,88.09
22:02:05,server_8,18.6,91.83,161.39,218.29,60.5
22:02:05,server_5,50.16,63.82,504.24,584.99,29.8
22:02:10,server_11,54.5,46.75,13916.79,14700.94,165.73
22:02:10,server_19,37.33,51.04,434.47,250.46,106.57
22:02:10,server_18,80.31,9.44,914.17,1178.36,102.49
22:02:10,server_17,41.2,40.41,1664.84,1664.48,795.6
22:02:10,server_16,48.68,43.91,503.46,354.03,23.25
22:02:10,server_15,35.99,48.28,342.36,304.47,44.46
22:02:10,server_14,26.67,33.57,257.28,221.97,73.63
22:02:10,server_13,32.13,22.98,300.24,435.18,12.05
22:02:10,server_12,63.0,46.2,13070.27,12805.13,58.9
22:02:10,server_20,60.59,47.47,14043.75,16720.22,113.31
22:02:10,server_10,41.74,56.19,1981.14,1682.35,600.81
22:02:10,server_8,1.76,81.6,0.0,0.0,46.94
22:02:10,server_7,36.55,41.36,367.16,446.92,112.32
22:02:10,server_6,20.24,31.02,229.99,321.91,15.15
22:02:10,server_5,21.29,27.34,25.75,13.82,5940.49
22:02:10,server_4,35.75,20.9,274.77,224.7,7.04
22:02:10,server_3,34.45,58.21,339.45,396.05,24.83
22:02:10,server_2,42.53,56.03,3318.45,3076.42,1619.27
22:02:10,server_1,68.87,51.24,661.49,710.32,53.97
22:02:10,server_9,51.41,62.06,1574.07,1581.2,787.59
22:02:15,server_13,85.02,98.26,867.11,589.92,114.3
22:02:15,server_14,72.83,38.45,8349.95,8126.51,153.11
22:02:15,server_15,53.44,46.08,504.7,450.78,86.3
22:02:15,server_12,53.81,58.14,8572.33,9109.27,14.94
22:02:15,server_17,45.77,40.23,393.11,348.17,0.0
22:02:15,server_18,23.06,24.7,168.71,240.44,0.0
22:02:15,server_19,50.86,62.18,435.69,613.5,0.0
22:02:15,server_16,96.28,83.46,954.45,1102.73,64.87
22:02:15,server_11,37.65,26.09,89.04,112.74,8877.88
22:02:15,server_20,41.83,54.52,1140.98,1300.33,930.2
22:02:15,server_9,24.92,85.15,304.99,336.99,97.76
22:02:15,server_1,43.71,55.76,467.41,375.08,67.48
22:02:15,server_2,55.23,33.34,5487.8,5060.61,120.04
22:02:15,server_3,41.14,47.04,126.01,163.24,7874.67
22:02:15,server_4,87.19,90.44,774.68,468.27,89.15
22:02:15,server_10,32.12,32.15,289.48,417.81,8.12
22:02:15,server_6,58.99,60.24,578.46,754.48,27.11
22:02:15,server_7,82.98,12.47,790.95,889.35,82.48
22:02:15,server_8,47.25,30.34,39.99,27.82,6518.88
22:02:15,server_5,64.0,54.36,3116.95,2634.08,1405.6
22:02:20,server_12,74.61,36.53,7157.58,5887.89,122.87
22:02:20,server_20,88.31,85.49,800.84,1161.5,85.95
22:02:20,server_19,22.58,21.67,113.77,114.22,8826.37
22:02:20,server_18,85.34,85.44,701.47,745.78,147.7
22:02:20,server_17,89.73,90.11,880.85,962.19,132.49
22:02:20,server_16,49.68,46.26,3452.86,2979.2,1435.03
22:02:20,server_15,82.79,15.73,796.34,629.28,70.16
22:02:20,server_14,50.25,63.91,1402.79,1429.13,1966.85
22:02:20,server_13,47.89,57.38,435.67,561.91,90.24
22:02:20,server_11,7.41,83.16,45.55,32.61,81.68
22:02:20,server_10,17.98,85.25,211.62,133.61,120.7
22:02:20,server_9,86.98,21.52,922.94,1256.27,116.6
22:02:20,server_2,89.26,14.59,990.81,683.08,33.61
22:02:20,server_3,37.83,45.44,336.31,208.86,0.0
22:02:20,server_4,44.71,50.91,471.44,575.06,35.71
22:02:20,server_1,54.59,54.83,522.28,760.85,87.39
22:02:20,server_6,97.94,82.81,901.89,1016.31,84.55
22:02:20,server_7,83.0,27.03,795.57,934.94,53.82
22:02:20,server_8,20.35,0.0,198.38,262.0,49.57
22:02:20,server_5,93.27,7.44,970.73,607.79,73.33
22:02:25,server_12,51.68,32.26,10132.69,9171.88,110.7
22:02:25,server_19,46.03,22.58,192.17,120.3,3549.63
22:02:25,server_18,53.92,59.87,17218.64,19890.55,32.74
22:02:25,server_17,58.67,61.1,588.96,574.97,85.22
22:02:25,server_16,16.52,80.06,120.17,80.41,130.12
22:02:25,server_15,81.67,26.42,873.26,877.33,179.82
22:02:25,server_14,63.28,64.14,3934.8,3867.89,1404.01
22:02:25,server_13,4.04,98.37,0.0,0.0,153.99
22:02:25,server_11,96.39,3.58,954.49,490.43,154.02
22:02:25,server_20,42.09,66.78,3563.63,4074.42,1643.7
22:02:25,server_9,42.08,45.02,379.25,278.32,105.23
22:02:25,server_1,5.84,85.58,52.82,62.98,0.0
22:02:25,server_2,63.9,79.52,640.14,724.0,70.44
22:02:25,server_3,27.6,53.08,168.62,125.17,88.57
22:02:25,server_4,98.79,85.14,913.14,521.14,119.75
22:02:25,server_10,54.93,45.25,6914.63,6873.51,30.63
22:02:25,server_6,42.37,58.45,397.88,479.56,122.86
22:02:25,server_7,90.27,95.61,919.66,1291.12,27.99
22:02:25,server_8,27.32,15.82,301.82,384.05,47.55
22:02:25,server_5,62.04,70.37,616.74,384.55,64.69
22:02:30,server_12,14.26,93.3,234.89,313.51,5.66
22:02:30,server_19,25.54,16.78,255.88,240.38,21.56
22:02:30,server_18,42.97,47.44,386.23,357.77,93.2
22:02:30,server_17,38.17,61.63,493.36,283.7,69.56
22:02:30,server_16,7.76,93.88,67.3,37.89,27.42
22:02:30,server_15,50.54,67.18,608.43,901.34,130.2
22:02:30,server_14,39.76,47.22,194.78,130.61,5066.66
22:02:30,server_13,28.28,40.42,346.09,267.99,144.25
22:02:30,server_11,86.6,99.62,916.98,1262.5,174.02
22:02:30,server_20,93.51,95.85,910.75,1348.79,114.38
22:02:30,server_9,27.32,40.29,209.62,108.08,0.0
22:02:30,server_1,36.81,47.08,395.87,551.07,16.79
22:02:30,server_2,17.67,94.44,151.42,118.39,85.81
22:02:30,server_3,56.22,72.63,602.06,763.16,77.57
22:02:30,server_4,53.24,38.72,505.35,342.18,62.87
22:02:30,server_10,38.52,54.2,412.06,301.4,102.07
22:02:30,server_6,44.53,48.02,406.51,475.02,68.66
22:02:30,server_7,50.28,61.73,516.9,625.63,114.36
22:02:30,server_8,14.65,96.85,81.49,78.35,81.38
22:02:30,server_5,24.73,12.08,242.98,356.77,0.0
22:02:35,server_11,48.09,41.98,528.8,677.7,86.98
22:02:35,server_19,7.81,83.29,21.74,27.93,4.35
22:02:35,server_18,94.97,91.63,970.25,1266.4,72.11
22:02:35,server_17,66.52,68.94,625.6,782.01,84.76
22:02:35,server_16,92.14,5.99,933.66,545.04,76.44
22:02:35,server_15,90.78,17.91,939.02,1032.79,80.64
22:02:35,server_14,59.22,59.7,15518.38,15768.98,194.91
22:02:35,server_13,15.99,92.91,162.14,209.04,1.92
22:02:35,server_12,29.47,42.32,268.4,159.83,23.72
22:02:35,server_20,47.35,53.21,417.15,285.62,91.25
22:02:35,server_10,90.58,82.21,910.71,607.35,12.25
22:02:35,server_8,60.34,78.78,541.44,457.72,69.7
22:02:35,server_7,62.9,71.36,624.62,746.16,0.0
22:02:35,server_6,69.88,83.27,738.58,460.98,32.75
22:02:35,server_5,36.96,33.29,359.7,463.77,33.84
22:02:35,server_4,37.26,38.85,132.71,165.59,4519.89
22:02:35,server_3,86.61,25.81,806.09,685.62,97.87
22:02:35,server_2,69.4,69.39,1089.39,1142.58,1093.93
22:02:35,server_1,31.49,49.83,384.77,576.02,44.0
22:02:35,server_9,32.54,34.53,102.99,122.07,5488.53
22:02:40,server_13,86.1,86.8,935.68,1222.14,95.44
22:02:40,server_14,49.47,62.75,4854.76,5119.02,1703.66
22:02:40,server_15,58.7,44.03,4292.84,4472.63,1674.48
22:02:40,server_12,30.86,23.12,136.22,93.06,8007.0
22:02:40,server_17,48.38,60.3,620.67,356.7,5.59
22:02:40,server_18,32.99,43.44,135.58,156.92,3012.19
22:02:40,server_19,83.0,7.23,955.87,1304.77,36.46
22:02:40,server_16,4.09,99.56,56.92,79.27,34.4
22:02:40,server_11,93.48,93.02,890.61,671.5,175.79
22:02:40,server_20,9.15,88.15,105.41,115.46,0.0
22:02:40,server_9,26.36,7.42,287.05,300.74,50.3
22:02:40,server_1,44.29,44.72,380.6,295.81,32.55
22:02:40,server_2,22.1,88.0,228.56,199.24,0.0
22:02:40,server_3,69.19,53.48,2713.84,3062.47,983.81
22:02:40,server_4,20.67,13.65,187.59,264.77,44.73
22:02:40,server_10,86.71,92.93,879.78,1225.63,132.89
22:02:40,server_6,37.05,33.65,332.02,254.63,8.71
22:02:40,server_7,40.89,50.61,420.08,480.64,0.0
22:02:40,server_8,61.93,93.88,675.63,897.67,118.52
22:02:40,server_5,65.56,54.94,686.97,996.54,38.44
22:02:45,server_19,37.21,38.1,290.85,288.46,54.95
22:02:45,server_18,37.43,44.66,198.55,251.25,4388.15
22:02:45,server_17,52.57,71.87,630.11,353.59,90.89
22:02:45,server_16,91.25,28.36,905.14,862.95,74.57
22:02:45,server_15,50.99,54.64,526.47,418.66,32.23
22:02:45,server_14,44.92,57.6,443.7,283.27,6.21
22:02:45,server_13,1.88,91.1,0.0,0.0,101.4
22:02:45,server_12,38.38,40.3,373.24,191.04,0.0
22:02:45,server_11,60.76,44.65,1455.74,1401.59,1613.65
22:02:45,server_20,22.98,20.19,255.88,212.98,32.18
22:02:45,server_9,21.59,14.06,258.39,153.6,47.49
22:02:45,server_1,48.89,50.34,456.15,302.96,61.26
22:02:45,server_2,96.89,88.99,926.82,843.7,102.5
22:02:45,server_3,42.6,42.85,572.45,796.26,115.5
22:02:45,server_4,50.67,54.71,572.18,562.15,65.35
22:02:45,server_10,45.84,54.38,368.49,193.72,152.27
22:02:45,server_6,97.88,88.15,917.34,854.26,145.82
22:02:45,server_7,80.55,19.61,729.11,747.63,95.63
22:02:45,server_8,61.66,58.1,667.73,665.69,57.91
22:02:45,server_5,97.18,87.44,1033.03,778.37,63.81
22:02:50,server_11,52.2,46.44,550.85,668.54,65.88
22:02:50,server_19,66.39,78.48,717.87,941.32,99.54
22:02:50,server_18,35.07,57.91,401.33,314.48,0.0
22:02:50,server_17,61.29,61.8,605.87,384.33,0.0
22:02:50,server_16,55.41,60.72,501.86,399.67,58.53
22:02:50,server_15,43.98,36.25,428.61,392.2,0.0
22:02:50,server_14,76.26,39.14,15105.58,15967.27,104.61
22:02:50,server_13,35.7,48.06,459.86,519.9,30.81
22:02:50,server_12,21.8,91.69,261.42,344.31,0.0
22:02:50,server_20,64.3,72.93,692.88,366.86,85.34
22:02:50,server_10,98.68,92.36,959.97,655.69,31.01
22:02:50,server_8,63.32,35.83,19181.96,18116.67,170.19
22:02:50,server_9,36.36,20.58,48.57,55.13,8659.01
22:02:50,server_1,53.21,58.41,10004.02,8104.71,119.49
22:02:50,server_2,15.09,93.8,231.94,343.86,16.44
22:02:50,server_3,41.91,49.48,2476.95,2780.69,851.95
22:02:50,server_5,26.89,20.7,398.1,401.71,0.0
22:02:50,server_6,64.05,54.41,19437.88,17476.32,92.2
22:02:50,server_7,33.48,44.27,385.42,379.66,0.0
22:02:50,server_4,28.72,40.17,149.47,198.62,5395.17
22:02:55,server_20,52.14,35.58,18243.17,16491.72,48.57
22:02:55,server_11,53.32,68.6,562.92,467.33,95.69
22:02:55,server_18,52.55,51.19,498.58,374.03,16.55
22:02:55,server_17,49.47,45.95,145.97,144.41,7446.76
22:02:55,server_16,27.2,84.34,240.42,301.17,17.47
22:02:55,server_15,69.54,72.83,753.19,766.07,84.03
22:02:55,server_14,0.07,82.52,0.0,0.0,40.7
22:02:55,server_13,23.41,34.32,362.28,225.66,6.94
22:02:55,server_12,76.83,30.0,6814.67,6416.0,107.97
22:02:55,server_19,51.13,39.22,12477.58,13861.46,57.21
22:02:55,server_10,68.39,72.02,638.49,425.94,65.09
22:02:55,server_8,62.97,47.21,17635.54,17312.94,180.99
22:02:55,server_1,97.55,21.49,1006.26,1507.16,75.31
22:02:55,server_2,26.14,28.64,260.2,203.94,68.68
22:02:55,server_3,89.16,92.28,908.17,1046.46,74.41
22:02:55,server_9,43.39,49.24,1905.11,1536.57,715.12
22:02:55,server_5,98.91,10.79,909.0,777.83,50.94
22:02:55,server_6,29.63,23.76,293.77,370.56,0.0
22:02:55,server_7,23.26,27.32,72.01,73.7,9837.25
22:02:55,server_4,21.94,28.51,233.08,270.1,47.03
22:03:00,server_12,64.05,60.82,592.57,603.89,60.92
22:03:00,server_19,44.86,47.09,448.69,397.54,48.18
22:03:00,server_18,36.21,51.9,331.05,489.79,26.6
22:03:00,server_17,92.3,83.45,804.34,1091.98,178.96
22:03:00,server_16,66.53,57.84,12136.19,10298.01,156.55
22:03:00,server_15,19.45,95.74,253.44,275.34,136.51
22:03:00,server_14,31.98,29.83,393.52,291.24,145.78
22:03:00,server_13,40.05,43.54,440.84,457.66,43.06
22:03:00,server_11,93.76,99.28,853.74,587.73,78.79
22:03:00,server_20,78.66,52.86,17921.6,18420.87,27.39
22:03:00,server_9,74.69,48.86,10602.7,11203.99,90.43
22:03:00,server_1,46.68,54.02,3983.75,3635.64,1144.91
22:03:00,server_2,10.02,86.54,78.84,55.42,53.53
22:03:00,server_3,89.07,97.54,970.06,990.81,41.98
22:03:00,server_4,9.54,91.21,177.8,199.16,26.87
22:03:00,server_10,48.52,46.67,534.58,601.98,87.16
22:03:00,server_6,57.54,47.11,553.94,491.48,22.05
22:03:00,server_7,49.13,62.7,511.16,717.5,31.97
22:03:00,server_8,96.13,1.4,1007.32,1367.1,85.64
22:03:00,server_5,95.38,95.43,1027.64,1323.77,68.43
22:03:05,server_11,36.92,42.2,354.9,351.28,0.0
22:03:05,server_19,10.8,83.46,36.05,27.15,99.79
22:03:05,server_18,45.62,35.07,188.81,144.9,6285.74
22:03:05,server_17,97.23,24.96,924.52,958.53,64.92
22:03:05,server_16,59.53,56.42,538.99,542.66,56.51
22:03:05,server_15,73.26,57.01,11707.33,13979.46,177.59
22:03:05,server_14,26.12,44.79,64.49,43.75,5769.91
22:03:05,server_13,26.41,41.2,312.67,441.8,0.0
22:03:05,server_12,57.92,70.06,537.8,462.27,106.11
22:03:05,server_20,87.99,92.67,887.12,1222.31,51.65
22:03:05,server_10,26.91,28.68,263.78,358.21,0.0
22:03:05,server_8,61.97,45.13,13149.2,14675.32,118.39
22:03:05,server_7,61.58,65.01,607.42,479.88,105.59
22:03:05,server_6,33.07,42.79,283.73,217.91,0.32
22:03:05,server_5,48.26,42.22,4.23,6.18,3605.04
22:03:05,server_4,30.66,29.87,297.66,297.02,30.1
22:03:05,server_3,38.07,63.32,311.08,437.28,0.0
22:03:05,server_2,10.57,97.47,60.11,87.96,38.36
22:03:05,server_1,25.36,40.46,161.84,149.0,8579.92
